GroupID,Size,WheelchairAccess,Projector,Computer,FloorPreference,Start,End
G0898,14,TRUE,FALSE,TRUE,5,8:00,9:00
G0899,23,FALSE,FALSE,TRUE,6,8:00,9:00
G0900,29,TRUE,FALSE,TRUE,6,8:00,9:00
G0901,35,TRUE,TRUE,TRUE,3,11:30,12:30
G0902,5,FALSE,TRUE,TRUE,6,9:10,10:10
G0903,16,TRUE,TRUE,FALSE,-1,8:00,9:00
G0904,8,FALSE,TRUE,TRUE,7,8:00,9:00
G0905,16,FALSE,TRUE,FALSE,8,8:00,9:00
G0906,22,TRUE,FALSE,TRUE,2,8:00,9:00
G0907,8,TRUE,TRUE,FALSE,10,15:00,16:00
G0908,22,TRUE,TRUE,FALSE,4,8:00,9:00
G0909,34,FALSE,TRUE,FALSE,6,8:00,9:00
G0910,13,TRUE,FALSE,TRUE,1,8:00,9:00
G0911,25,FALSE,TRUE,TRUE,6,8:00,9:00
G0912,21,FALSE,TRUE,FALSE,5,8:00,9:00
G0913,5,FALSE,FALSE,FALSE,6,8:00,9:00
G0914,50,FALSE,TRUE,FALSE,4,11:30,12:30
G0915,47,TRUE,FALSE,FALSE,-1,9:10,10:10
G0916,38,TRUE,FALSE,TRUE,-1,8:00,9:00
G0917,15,TRUE,FALSE,TRUE,10,9:10,10:10
G0918,10,FALSE,TRUE,TRUE,3,8:00,9:00
G0919,48,TRUE,FALSE,FALSE,3,8:00,9:00
G0920,31,TRUE,FALSE,FALSE,5,9:10,10:10
G0921,41,TRUE,FALSE,TRUE,7,8:00,9:00
G0922,22,FALSE,FALSE,TRUE,1,8:00,9:00
G0923,29,TRUE,TRUE,TRUE,7,10:20,11:20
G0924,14,TRUE,TRUE,FALSE,7,10:20,11:20
G0925,9,TRUE,TRUE,FALSE,8,8:00,9:00
G0926,32,FALSE,TRUE,FALSE,9,8:00,9:00
G0927,44,TRUE,FALSE,TRUE,6,8:00,9:00
G0928,6,FALSE,TRUE,FALSE,9,8:00,9:00
G0929,42,TRUE,TRUE,FALSE,9,8:00,9:00
G0930,47,FALSE,TRUE,FALSE,4,8:00,9:00
G0931,36,TRUE,TRUE,TRUE,4,8:00,9:00
G0932,15,TRUE,FALSE,FALSE,6,8:00,9:00
G0933,26,FALSE,TRUE,TRUE,2,8:00,9:00
G0934,41,FALSE,FALSE,FALSE,10,8:00,9:00
G0935,11,TRUE,FALSE,FALSE,3,8:00,9:00
G0936,5,FALSE,TRUE,FALSE,3,9:10,10:10
G0937,41,TRUE,TRUE,TRUE,6,9:10,10:10
G0938,30,TRUE,FALSE,TRUE,5,8:00,9:00
G0939,25,TRUE,TRUE,FALSE,1,9:10,10:10
G0940,37,FALSE,FALSE,FALSE,5,11:30,12:30
G0941,15,FALSE,TRUE,FALSE,6,9:10,10:10
G0942,7,TRUE,TRUE,FALSE,4,8:00,9:00
G0943,22,TRUE,TRUE,FALSE,9,8:00,9:00
G0944,40,TRUE,FALSE,FALSE,7,11:30,12:30
G0945,50,TRUE,TRUE,TRUE,4,11:30,12:30
G0946,5,FALSE,FALSE,FALSE,9,8:00,9:00
G0947,16,TRUE,TRUE,TRUE,5,11:30,12:30
G0948,43,FALSE,TRUE,FALSE,10,8:00,9:00
G0949,38,TRUE,FALSE,FALSE,9,8:00,9:00
G0950,40,TRUE,TRUE,TRUE,3,12:40,13:40
G0951,21,FALSE,TRUE,FALSE,2,8:00,9:00
G0952,34,TRUE,TRUE,TRUE,1,8:00,9:00
G0953,37,FALSE,FALSE,TRUE,1,8:00,9:00
G0954,27,FALSE,TRUE,TRUE,3,8:00,9:00
G0955,9,TRUE,TRUE,TRUE,10,10:20,11:20
G0956,20,FALSE,FALSE,FALSE,3,8:00,9:00
G0957,40,FALSE,FALSE,TRUE,7,8:00,9:00
G0958,46,FALSE,TRUE,TRUE,6,9:10,10:10
G0959,24,FALSE,FALSE,FALSE,3,8:00,9:00
G0960,40,TRUE,FALSE,TRUE,7,8:00,9:00
G0961,40,TRUE,TRUE,FALSE,8,10:20,11:20
G0962,24,TRUE,FALSE,TRUE,10,8:00,9:00
G0963,23,TRUE,FALSE,TRUE,1,8:00,9:00
G0964,25,TRUE,FALSE,TRUE,7,12:40,13:40
G0965,39,TRUE,TRUE,TRUE,7,8:00,9:00
G0966,16,FALSE,TRUE,TRUE,-1,9:10,10:10
G0967,5,FALSE,TRUE,TRUE,9,10:20,11:20
G0968,18,TRUE,TRUE,TRUE,8,8:00,9:00
G0969,19,TRUE,FALSE,TRUE,10,8:00,9:00
G0970,36,FALSE,FALSE,TRUE,5,12:40,13:40
G0971,49,TRUE,FALSE,FALSE,1,10:20,11:20
G0972,20,TRUE,TRUE,FALSE,8,9:10,10:10
G0973,27,TRUE,TRUE,FALSE,5,8:00,9:00
G0974,48,FALSE,TRUE,FALSE,6,9:10,10:10
G0975,46,FALSE,FALSE,FALSE,9,10:20,11:20
G0976,41,FALSE,TRUE,FALSE,4,11:30,12:30
G0977,47,TRUE,TRUE,TRUE,10,10:20,11:20
G0978,28,TRUE,TRUE,FALSE,6,9:10,10:10
G0979,10,FALSE,TRUE,FALSE,1,8:00,9:00
G0980,13,FALSE,FALSE,TRUE,2,8:00,9:00
G0981,49,TRUE,FALSE,TRUE,1,10:20,11:20
G0982,30,TRUE,FALSE,FALSE,9,9:10,10:10
G0983,50,FALSE,TRUE,FALSE,6,10:20,11:20
G0984,39,TRUE,FALSE,TRUE,7,9:10,10:10
G0985,31,FALSE,TRUE,FALSE,1,8:00,9:00
G0986,47,TRUE,FALSE,FALSE,9,12:40,13:40
G0987,47,FALSE,FALSE,FALSE,3,8:00,9:00
G0988,20,TRUE,FALSE,FALSE,3,8:00,9:00
G0989,12,FALSE,FALSE,TRUE,7,9:10,10:10
G0990,33,FALSE,FALSE,TRUE,1,8:00,9:00
G0991,48,TRUE,TRUE,FALSE,3,8:00,9:00
G0992,13,FALSE,TRUE,FALSE,7,10:20,11:20
G0993,42,FALSE,FALSE,TRUE,8,10:20,11:20
G0994,41,TRUE,TRUE,FALSE,8,9:10,10:10
G0995,29,FALSE,FALSE,TRUE,3,8:00,9:00
G0996,14,TRUE,FALSE,TRUE,2,8:00,9:00
G0997,8,FALSE,TRUE,FALSE,3,8:00,9:00
G0998,48,FALSE,FALSE,FALSE,3,9:10,10:10
G0999,45,FALSE,FALSE,FALSE,6,8:00,9:00
G1000,32,TRUE,TRUE,FALSE,5,9:10,10:10
G1001,39,TRUE,FALSE,TRUE,-1,10:20,11:20
G1002,38,TRUE,TRUE,TRUE,3,9:10,10:10
G1003,45,TRUE,FALSE,TRUE,3,8:00,9:00
G1004,28,TRUE,FALSE,FALSE,2,8:00,9:00
G1005,16,TRUE,TRUE,TRUE,3,8:00,9:00
G1006,20,FALSE,TRUE,TRUE,10,8:00,9:00
G1007,20,FALSE,FALSE,TRUE,3,8:00,9:00
G1008,41,FALSE,TRUE,TRUE,6,8:00,9:00
G1009,32,FALSE,TRUE,TRUE,-1,12:40,13:40
G1010,12,FALSE,TRUE,FALSE,6,8:00,9:00
G1011,33,TRUE,TRUE,TRUE,-1,16:10,17:10
G1012,41,FALSE,TRUE,FALSE,6,9:10,10:10
G1013,9,TRUE,FALSE,FALSE,6,9:10,10:10
G1014,41,TRUE,FALSE,FALSE,3,8:00,9:00
G1015,44,TRUE,TRUE,FALSE,7,8:00,9:00
G1016,49,TRUE,TRUE,FALSE,2,9:10,10:10
G1017,25,TRUE,TRUE,FALSE,-1,8:00,9:00
G1018,8,FALSE,TRUE,TRUE,6,8:00,9:00
G1019,20,FALSE,FALSE,TRUE,2,8:00,9:00
G1020,14,TRUE,FALSE,TRUE,1,8:00,9:00
G1021,45,TRUE,FALSE,TRUE,5,13:50,14:50
G1022,33,FALSE,FALSE,TRUE,8,8:00,9:00
G1023,12,FALSE,TRUE,TRUE,7,8:00,9:00
G1024,24,FALSE,FALSE,TRUE,9,8:00,9:00
G1025,19,TRUE,FALSE,TRUE,7,8:00,9:00
G1026,34,TRUE,FALSE,TRUE,3,10:20,11:20
G1027,34,FALSE,TRUE,FALSE,9,8:00,9:00
G1028,22,FALSE,TRUE,FALSE,2,8:00,9:00
G1029,18,TRUE,FALSE,FALSE,3,9:10,10:10
G1030,21,FALSE,TRUE,TRUE,-1,8:00,9:00
G1031,38,FALSE,FALSE,TRUE,3,13:50,14:50
G1032,36,FALSE,FALSE,TRUE,4,8:00,9:00
G1033,29,FALSE,TRUE,TRUE,7,9:10,10:10
G1034,48,TRUE,TRUE,TRUE,1,8:00,9:00
G1035,8,FALSE,TRUE,TRUE,10,9:10,10:10
G1036,40,FALSE,FALSE,FALSE,2,8:00,9:00
G1037,20,TRUE,FALSE,TRUE,9,8:00,9:00
G1038,26,TRUE,FALSE,TRUE,9,8:00,9:00
G1039,20,FALSE,TRUE,TRUE,3,8:00,9:00
G1040,7,TRUE,FALSE,FALSE,6,8:00,9:00
G1041,48,TRUE,FALSE,TRUE,8,11:30,12:30
G1042,18,FALSE,FALSE,TRUE,3,8:00,9:00
G1043,29,FALSE,FALSE,FALSE,1,8:00,9:00
G1044,45,FALSE,FALSE,FALSE,9,8:00,9:00
G1045,27,FALSE,TRUE,FALSE,7,9:10,10:10
G1046,42,FALSE,TRUE,TRUE,10,10:20,11:20
G1047,27,FALSE,FALSE,FALSE,-1,8:00,9:00
G1048,40,TRUE,TRUE,FALSE,10,8:00,9:00
G1049,28,TRUE,FALSE,TRUE,3,9:10,10:10
G1050,6,TRUE,FALSE,TRUE,6,8:00,9:00
G1051,41,FALSE,FALSE,FALSE,9,8:00,9:00
G1052,32,FALSE,TRUE,TRUE,10,8:00,9:00
G1053,45,FALSE,TRUE,TRUE,10,11:30,12:30
G1054,7,FALSE,FALSE,TRUE,9,9:10,10:10
G1055,44,TRUE,FALSE,FALSE,8,8:00,9:00
G1056,31,FALSE,FALSE,FALSE,9,9:10,10:10
G1057,46,TRUE,FALSE,FALSE,10,8:00,9:00
G1058,45,FALSE,TRUE,TRUE,5,9:10,10:10
G1059,39,TRUE,FALSE,TRUE,1,9:10,10:10
G1060,5,TRUE,FALSE,FALSE,9,8:00,9:00
G1061,12,FALSE,TRUE,FALSE,10,8:00,9:00
G1062,6,FALSE,FALSE,FALSE,4,8:00,9:00
G1063,21,FALSE,TRUE,TRUE,2,9:10,10:10
G1064,19,TRUE,FALSE,TRUE,1,10:20,11:20
G1065,38,FALSE,FALSE,TRUE,6,8:00,9:00
G1066,25,FALSE,TRUE,TRUE,2,8:00,9:00
G1067,43,FALSE,FALSE,FALSE,7,9:10,10:10
G1068,5,TRUE,TRUE,TRUE,8,8:00,9:00
G1069,16,FALSE,TRUE,FALSE,10,8:00,9:00
G1070,35,TRUE,TRUE,FALSE,2,8:00,9:00
G1071,31,FALSE,TRUE,FALSE,4,8:00,9:00
G1072,47,FALSE,TRUE,TRUE,2,9:10,10:10
G1073,26,FALSE,FALSE,TRUE,8,9:10,10:10
G1074,18,TRUE,FALSE,TRUE,10,8:00,9:00
G1075,50,TRUE,TRUE,TRUE,7,12:40,13:40
G1076,42,FALSE,FALSE,TRUE,1,8:00,9:00
G1077,9,FALSE,FALSE,FALSE,6,8:00,9:00
G1078,30,FALSE,TRUE,TRUE,5,8:00,9:00
G1079,41,FALSE,FALSE,TRUE,-1,9:10,10:10
G1080,33,FALSE,TRUE,TRUE,-1,9:10,10:10
G1081,13,TRUE,TRUE,TRUE,5,8:00,9:00
G1082,9,TRUE,TRUE,TRUE,2,12:40,13:40
G1083,31,TRUE,FALSE,TRUE,5,10:20,11:20
G1084,39,FALSE,TRUE,TRUE,6,10:20,11:20
G1085,49,FALSE,FALSE,FALSE,-1,8:00,9:00
G1086,13,FALSE,FALSE,FALSE,5,8:00,9:00
G1087,32,TRUE,TRUE,FALSE,7,9:10,10:10
G1088,17,FALSE,TRUE,FALSE,10,12:40,13:40
G1089,27,TRUE,FALSE,FALSE,3,9:10,10:10
G1090,30,TRUE,TRUE,TRUE,1,8:00,9:00
G1091,41,FALSE,FALSE,FALSE,5,8:00,9:00
G1092,26,FALSE,TRUE,TRUE,3,10:20,11:20
G1093,31,FALSE,FALSE,FALSE,6,9:10,10:10
G1094,18,FALSE,TRUE,TRUE,7,9:10,10:10
G1095,47,FALSE,FALSE,TRUE,2,8:00,9:00
G1096,15,TRUE,TRUE,TRUE,10,12:40,13:40
G1097,16,FALSE,TRUE,FALSE,8,8:00,9:00
G1098,32,FALSE,TRUE,FALSE,10,8:00,9:00
G1099,9,TRUE,TRUE,TRUE,8,9:10,10:10
G1100,23,FALSE,FALSE,TRUE,5,8:00,9:00
G1101,37,FALSE,TRUE,FALSE,6,9:10,10:10
G1102,33,TRUE,TRUE,TRUE,8,8:00,9:00
G1103,32,FALSE,TRUE,FALSE,5,8:00,9:00
G1104,41,TRUE,FALSE,FALSE,1,8:00,9:00
G1105,33,FALSE,FALSE,FALSE,10,8:00,9:00
G1106,21,FALSE,FALSE,FALSE,2,8:00,9:00
G1107,6,TRUE,FALSE,FALSE,3,8:00,9:00
G1108,47,TRUE,TRUE,FALSE,7,10:20,11:20
G1109,38,TRUE,TRUE,TRUE,4,8:00,9:00
G1110,6,FALSE,TRUE,TRUE,1,8:00,9:00
G1111,16,FALSE,TRUE,TRUE,7,11:30,12:30
G1112,42,TRUE,TRUE,FALSE,7,9:10,10:10
G1113,8,TRUE,FALSE,TRUE,8,8:00,9:00
G1114,26,FALSE,FALSE,FALSE,3,8:00,9:00
G1115,30,TRUE,FALSE,FALSE,-1,9:10,10:10
G1116,44,TRUE,TRUE,FALSE,-1,11:30,12:30
G1117,8,TRUE,TRUE,FALSE,5,8:00,9:00
G1118,46,TRUE,FALSE,FALSE,8,8:00,9:00
G1119,31,FALSE,FALSE,FALSE,7,8:00,9:00
G1120,28,FALSE,TRUE,FALSE,7,8:00,9:00
G1121,48,TRUE,TRUE,TRUE,-1,13:50,14:50
G1122,33,FALSE,TRUE,FALSE,3,8:00,9:00
G1123,43,TRUE,FALSE,TRUE,7,11:30,12:30
G1124,8,FALSE,TRUE,FALSE,5,8:00,9:00
G1125,19,TRUE,FALSE,TRUE,9,8:00,9:00
G1126,30,FALSE,TRUE,TRUE,2,9:10,10:10
G1127,8,TRUE,TRUE,TRUE,3,9:10,10:10
G1128,36,FALSE,FALSE,FALSE,9,8:00,9:00
G1129,24,FALSE,TRUE,FALSE,5,10:20,11:20
G1130,7,FALSE,FALSE,TRUE,10,9:10,10:10
G1131,39,FALSE,FALSE,FALSE,6,8:00,9:00
G1132,14,FALSE,TRUE,FALSE,7,8:00,9:00
G1133,29,TRUE,FALSE,FALSE,6,10:20,11:20
G1134,31,TRUE,FALSE,TRUE,6,10:20,11:20
G1135,40,FALSE,TRUE,FALSE,2,8:00,9:00
G1136,5,TRUE,TRUE,FALSE,1,9:10,10:10
G1137,5,TRUE,TRUE,TRUE,2,8:00,9:00
G1138,43,FALSE,FALSE,TRUE,4,8:00,9:00
G1139,25,FALSE,FALSE,TRUE,10,8:00,9:00
G1140,48,FALSE,FALSE,TRUE,6,9:10,10:10
G1141,28,FALSE,TRUE,FALSE,3,9:10,10:10
G1142,38,TRUE,TRUE,TRUE,1,11:30,12:30
G1143,20,FALSE,FALSE,TRUE,7,8:00,9:00
G1144,26,TRUE,TRUE,FALSE,2,8:00,9:00
G1145,23,FALSE,FALSE,FALSE,5,9:10,10:10
G1146,9,TRUE,FALSE,TRUE,9,8:00,9:00
G1147,45,TRUE,FALSE,FALSE,3,10:20,11:20
G1148,10,FALSE,FALSE,FALSE,10,8:00,9:00
G1149,7,FALSE,FALSE,FALSE,9,8:00,9:00
G1150,20,TRUE,TRUE,FALSE,2,9:10,10:10
G1151,42,FALSE,FALSE,TRUE,6,8:00,9:00
G1152,8,TRUE,FALSE,FALSE,3,8:00,9:00
G1153,45,TRUE,FALSE,FALSE,5,8:00,9:00
G1154,16,TRUE,FALSE,FALSE,7,8:00,9:00
G1155,48,TRUE,FALSE,FALSE,5,9:10,10:10
G1156,24,FALSE,FALSE,FALSE,5,8:00,9:00
G1157,48,FALSE,FALSE,FALSE,3,9:10,10:10
G1158,42,FALSE,TRUE,FALSE,4,8:00,9:00
G1159,38,TRUE,FALSE,FALSE,4,9:10,10:10
G1160,32,TRUE,FALSE,TRUE,10,9:10,10:10
G1161,30,FALSE,FALSE,TRUE,7,8:00,9:00
G1162,25,TRUE,FALSE,FALSE,2,9:10,10:10
G1163,34,FALSE,TRUE,TRUE,3,12:40,13:40
G1164,10,TRUE,TRUE,TRUE,10,8:00,9:00
G1165,15,TRUE,FALSE,FALSE,-1,8:00,9:00
G1166,25,TRUE,FALSE,TRUE,7,8:00,9:00
G1167,5,FALSE,FALSE,TRUE,-1,8:00,9:00
G1168,47,TRUE,FALSE,FALSE,-1,8:00,9:00
G1169,24,FALSE,FALSE,TRUE,9,8:00,9:00
G1170,29,FALSE,FALSE,TRUE,9,10:20,11:20
G1171,13,TRUE,FALSE,FALSE,1,8:00,9:00
G1172,16,FALSE,TRUE,FALSE,9,8:00,9:00
G1173,37,TRUE,FALSE,FALSE,3,9:10,10:10
G1174,9,FALSE,TRUE,FALSE,9,8:00,9:00
G1175,10,FALSE,TRUE,FALSE,3,10:20,11:20
G1176,16,FALSE,FALSE,TRUE,3,9:10,10:10
G1177,30,FALSE,FALSE,TRUE,7,10:20,11:20
G1178,49,TRUE,TRUE,FALSE,10,9:10,10:10
G1179,16,FALSE,FALSE,FALSE,-1,9:10,10:10
G1180,33,TRUE,FALSE,FALSE,2,8:00,9:00
G1181,46,FALSE,FALSE,TRUE,5,8:00,9:00
G1182,44,TRUE,FALSE,FALSE,3,9:10,10:10
G1183,41,TRUE,TRUE,FALSE,6,10:20,11:20
G1184,41,TRUE,FALSE,TRUE,3,11:30,12:30
G1185,30,TRUE,TRUE,FALSE,6,8:00,9:00
G1186,30,FALSE,TRUE,TRUE,5,9:10,10:10
G1187,20,TRUE,FALSE,FALSE,6,8:00,9:00
G1188,40,FALSE,TRUE,TRUE,8,9:10,10:10
G1189,6,FALSE,FALSE,TRUE,3,8:00,9:00
G1190,31,TRUE,TRUE,TRUE,1,10:20,11:20
G1191,49,FALSE,FALSE,TRUE,7,10:20,11:20
G1192,18,TRUE,FALSE,TRUE,4,8:00,9:00
G1193,9,FALSE,TRUE,FALSE,9,8:00,9:00
G1194,46,TRUE,FALSE,FALSE,1,8:00,9:00
G1195,48,FALSE,TRUE,FALSE,7,8:00,9:00
G1196,32,TRUE,TRUE,TRUE,5,8:00,9:00
G1197,31,FALSE,TRUE,FALSE,9,8:00,9:00
G1198,23,FALSE,FALSE,FALSE,8,8:00,9:00
G1199,42,FALSE,FALSE,FALSE,1,11:30,12:30
G1200,23,TRUE,TRUE,TRUE,-1,10:20,11:20
G1201,47,TRUE,TRUE,TRUE,1,11:30,12:30
G1202,37,TRUE,TRUE,FALSE,4,9:10,10:10
G1203,48,FALSE,FALSE,TRUE,7,12:40,13:40
G1204,34,TRUE,FALSE,FALSE,2,8:00,9:00
G1205,13,FALSE,TRUE,TRUE,3,9:10,10:10
G1206,46,TRUE,FALSE,FALSE,5,10:20,11:20
G1207,5,FALSE,TRUE,TRUE,-1,8:00,9:00
G1208,36,TRUE,TRUE,FALSE,5,8:00,9:00
G1209,43,FALSE,FALSE,FALSE,8,8:00,9:00
G1210,7,FALSE,FALSE,FALSE,8,8:00,9:00
G1211,7,TRUE,FALSE,TRUE,9,10:20,11:20
G1212,46,FALSE,FALSE,TRUE,10,8:00,9:00
G1213,25,FALSE,FALSE,FALSE,-1,8:00,9:00
G1214,34,TRUE,FALSE,TRUE,7,9:10,10:10
G1215,14,TRUE,FALSE,FALSE,5,8:00,9:00
G1216,9,FALSE,FALSE,TRUE,1,8:00,9:00
G1217,14,TRUE,FALSE,TRUE,3,9:10,10:10
G1218,5,FALSE,TRUE,FALSE,4,8:00,9:00
G1219,12,FALSE,FALSE,FALSE,10,8:00,9:00
G1220,15,TRUE,TRUE,TRUE,3,8:00,9:00
G1221,49,TRUE,TRUE,TRUE,1,12:40,13:40
G1222,50,TRUE,FALSE,TRUE,2,9:10,10:10
G1223,10,FALSE,TRUE,TRUE,8,8:00,9:00
G1224,41,FALSE,FALSE,TRUE,4,9:10,10:10
G1225,46,FALSE,FALSE,FALSE,9,10:20,11:20
G1226,8,TRUE,FALSE,TRUE,6,11:30,12:30
G1227,40,TRUE,FALSE,TRUE,2,8:00,9:00
G1228,36,FALSE,TRUE,TRUE,1,8:00,9:00
G1229,7,TRUE,TRUE,FALSE,5,8:00,9:00
G1230,8,TRUE,TRUE,TRUE,6,8:00,9:00
G1231,16,FALSE,TRUE,FALSE,6,8:00,9:00
G1232,45,TRUE,FALSE,FALSE,1,9:10,10:10
G1233,15,FALSE,TRUE,FALSE,6,8:00,9:00
G1234,9,TRUE,FALSE,FALSE,2,8:00,9:00
G1235,37,FALSE,TRUE,FALSE,5,10:20,11:20
G1236,32,TRUE,TRUE,FALSE,6,9:10,10:10
G1237,36,TRUE,TRUE,FALSE,6,10:20,11:20
G1238,34,FALSE,FALSE,TRUE,5,8:00,9:00
G1239,34,FALSE,TRUE,FALSE,3,8:00,9:00
G1240,23,FALSE,FALSE,FALSE,8,8:00,9:00
G1241,5,TRUE,FALSE,TRUE,3,8:00,9:00
G1242,12,TRUE,FALSE,TRUE,9,8:00,9:00
G1243,10,TRUE,TRUE,FALSE,8,8:00,9:00
G1244,34,FALSE,FALSE,TRUE,7,9:10,10:10
G1245,6,TRUE,FALSE,FALSE,5,8:00,9:00
G1246,7,FALSE,TRUE,TRUE,-1,8:00,9:00
G1247,38,TRUE,FALSE,FALSE,3,8:00,9:00
G1248,46,FALSE,FALSE,TRUE,10,11:30,12:30
G1249,27,FALSE,FALSE,TRUE,3,12:40,13:40
G1250,35,TRUE,FALSE,TRUE,4,9:10,10:10
G1251,5,TRUE,FALSE,FALSE,2,8:00,9:00
G1252,14,TRUE,FALSE,FALSE,7,8:00,9:00
G1253,39,FALSE,FALSE,TRUE,-1,8:00,9:00
G1254,35,FALSE,TRUE,TRUE,4,11:30,12:30
G1255,34,TRUE,FALSE,FALSE,5,10:20,11:20
G1256,13,TRUE,FALSE,FALSE,4,9:10,10:10
G1257,49,TRUE,FALSE,FALSE,9,11:30,12:30
G1258,19,FALSE,FALSE,FALSE,7,8:00,9:00
G1259,46,FALSE,TRUE,TRUE,1,8:00,9:00
G1260,15,TRUE,FALSE,TRUE,5,8:00,9:00
G1261,23,TRUE,FALSE,TRUE,4,9:10,10:10
G1262,20,FALSE,TRUE,TRUE,9,10:20,11:20
G1263,35,FALSE,TRUE,TRUE,7,9:10,10:10
G1264,41,TRUE,TRUE,TRUE,3,8:00,9:00
G1265,34,TRUE,TRUE,FALSE,1,10:20,11:20
G1266,27,FALSE,FALSE,TRUE,3,8:00,9:00
G1267,45,TRUE,TRUE,FALSE,1,9:10,10:10
G1268,43,FALSE,FALSE,FALSE,9,9:10,10:10
G1269,12,TRUE,FALSE,FALSE,7,12:40,13:40
G1270,22,TRUE,FALSE,FALSE,10,8:00,9:00
G1271,15,TRUE,FALSE,TRUE,4,12:40,13:40
G1272,34,FALSE,FALSE,FALSE,-1,8:00,9:00
G1273,29,TRUE,TRUE,TRUE,6,9:10,10:10
G1274,49,TRUE,TRUE,TRUE,10,10:20,11:20
G1275,7,FALSE,TRUE,TRUE,10,8:00,9:00
G1276,5,FALSE,TRUE,TRUE,10,9:10,10:10
G1277,20,TRUE,FALSE,FALSE,8,8:00,9:00
G1278,30,TRUE,FALSE,FALSE,7,8:00,9:00
G1279,26,FALSE,FALSE,TRUE,9,8:00,9:00
G1280,40,TRUE,FALSE,TRUE,-1,10:20,11:20
G1281,50,TRUE,TRUE,TRUE,3,11:30,12:30
G1282,37,TRUE,FALSE,FALSE,5,9:10,10:10
G1283,13,TRUE,FALSE,FALSE,2,9:10,10:10
G1284,33,FALSE,TRUE,TRUE,2,8:00,9:00
G1285,25,TRUE,FALSE,TRUE,1,8:00,9:00
G1286,38,FALSE,TRUE,TRUE,2,8:00,9:00
G1287,17,TRUE,TRUE,FALSE,10,8:00,9:00
G1288,13,FALSE,TRUE,FALSE,5,8:00,9:00
G1289,24,TRUE,FALSE,FALSE,6,11:30,12:30
G1290,10,TRUE,TRUE,TRUE,2,8:00,9:00
G1291,7,TRUE,TRUE,TRUE,8,8:00,9:00
G1292,10,FALSE,FALSE,FALSE,9,8:00,9:00
G1293,13,FALSE,FALSE,FALSE,9,8:00,9:00
G1294,8,TRUE,FALSE,FALSE,-1,9:10,10:10
G1295,49,TRUE,FALSE,TRUE,-1,10:20,11:20
G1296,33,TRUE,TRUE,TRUE,8,8:00,9:00
G1297,44,TRUE,TRUE,FALSE,2,9:10,10:10
G1298,40,TRUE,TRUE,TRUE,8,9:10,10:10
G1299,34,FALSE,FALSE,TRUE,7,8:00,9:00
G1300,38,FALSE,FALSE,FALSE,10,8:00,9:00
G1301,9,FALSE,FALSE,FALSE,4,8:00,9:00
G1302,28,FALSE,FALSE,FALSE,4,9:10,10:10
G1303,18,FALSE,TRUE,FALSE,9,8:00,9:00
G1304,14,FALSE,TRUE,FALSE,4,8:00,9:00
G1305,33,TRUE,FALSE,TRUE,-1,8:00,9:00
G1306,48,TRUE,FALSE,TRUE,5,8:00,9:00
G1307,45,TRUE,FALSE,FALSE,5,10:20,11:20
G1308,24,FALSE,TRUE,FALSE,8,8:00,9:00
G1309,38,TRUE,FALSE,FALSE,10,10:20,11:20
G1310,11,FALSE,TRUE,TRUE,10,9:10,10:10
G1311,6,FALSE,FALSE,TRUE,9,8:00,9:00
G1312,15,TRUE,FALSE,TRUE,7,8:00,9:00
G1313,15,TRUE,TRUE,FALSE,7,8:00,9:00
G1314,11,TRUE,TRUE,TRUE,10,10:20,11:20
G1315,50,FALSE,FALSE,TRUE,2,10:20,11:20
G1316,31,TRUE,TRUE,FALSE,4,10:20,11:20
G1317,16,TRUE,TRUE,TRUE,-1,10:20,11:20
G1318,50,FALSE,TRUE,FALSE,4,12:40,13:40
G1319,47,FALSE,TRUE,FALSE,2,11:30,12:30
G1320,23,TRUE,FALSE,FALSE,7,8:00,9:00
G1321,25,TRUE,FALSE,TRUE,2,8:00,9:00
G1322,35,FALSE,TRUE,TRUE,3,13:50,14:50
G1323,5,FALSE,FALSE,TRUE,1,8:00,9:00
G1324,45,TRUE,FALSE,TRUE,10,8:00,9:00
G1325,38,TRUE,FALSE,TRUE,7,8:00,9:00
G1326,49,TRUE,FALSE,TRUE,8,11:30,12:30
G1327,31,TRUE,TRUE,FALSE,10,8:00,9:00
G1328,46,FALSE,TRUE,FALSE,9,9:10,10:10
G1329,10,FALSE,TRUE,FALSE,-1,9:10,10:10
G1330,30,FALSE,TRUE,TRUE,-1,8:00,9:00
G1331,45,FALSE,FALSE,FALSE,8,10:20,11:20
G1332,29,FALSE,TRUE,FALSE,7,9:10,10:10
G1333,25,TRUE,TRUE,TRUE,7,9:10,10:10
G1334,49,TRUE,TRUE,TRUE,3,10:20,11:20
G1335,42,TRUE,FALSE,TRUE,-1,8:00,9:00
G1336,50,FALSE,TRUE,FALSE,3,12:40,13:40
G1337,44,FALSE,FALSE,FALSE,9,9:10,10:10
G1338,31,TRUE,TRUE,TRUE,-1,8:00,9:00
G1339,16,FALSE,TRUE,FALSE,1,8:00,9:00
G1340,17,TRUE,FALSE,TRUE,6,8:00,9:00
G1341,6,FALSE,TRUE,TRUE,9,8:00,9:00
G1342,40,FALSE,FALSE,FALSE,-1,9:10,10:10
G1343,32,FALSE,FALSE,TRUE,8,10:20,11:20
G1344,46,FALSE,TRUE,FALSE,-1,13:50,14:50
G1345,24,TRUE,TRUE,FALSE,1,8:00,9:00
G1346,14,FALSE,FALSE,FALSE,1,8:00,9:00
